"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"instelling";"straat";"huisnummer";"postcode_2";"plaats_2";"telefoonnummer_2";"fax";"internet";"e-mail"
"Tandartspraktijk Van der Laan";"tandartspraktijk_van_der_laan";"1";"303";"";"0000-00-00 00:00:00";"Sarphatistraat 70";"1018GR";"";"POINT(4.9094711303909 52.3613046852764)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:49";"2016-06-28 12:30:49";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van der Laan";"Sarphatistraat";"70";"1018GR";"Amsterdam";"020 616 1933";"";"http://www.achillesvanderlaan.nl/";"tandarts@achillesvanderlaan.nl"
"Tandartspraktijk Van der Meulen";"tandartspraktijk_van_der_meulen";"1";"303";"";"0000-00-00 00:00:00";"Oosterpark 59";"1092AR";"";"POINT(4.92191475966619 52.3590354153412)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:50";"2016-06-28 12:30:50";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van der Meulen";"Oosterpark";"59";"1092AR";"Amsterdam";"020 694 9454";"";"https://www.tandartsoosterpark.nl";"tandartsvdmeulen@hetnet.nl"
"Tandartspraktijk Van der Peet";"tandartspraktijk_van_der_peet";"1";"303";"";"0000-00-00 00:00:00";"Schipbeekstraat 13";"1078BK";"";"POINT(4.89815848413772 52.3474263634716)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:50";"2016-06-28 12:30:50";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van der Peet";"Schipbeekstraat";"13";"1078BK";"Amsterdam";"020 664 8844";"";"http://www.tandartsvanderpeet.nl";"info@tandartsvanderpeet.nl"
"Tandartspraktijk Van der Ploeg";"tandartspraktijk_van_der_ploeg";"1";"303";"";"0000-00-00 00:00:00";"Van Woustraat 176";"1073LX";"";"POINT(4.90290988827382 52.3517959687497)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:50";"2016-06-28 12:30:50";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van der Ploeg";"Van Woustraat";"176";"1073LX";"Amsterdam";"020 676 9636";"";"http://www.svanderploeg.tandartsennet.nl";""
"Tandartspraktijk Van der Wal";"tandartspraktijk_van_der_wal";"1";"303";"";"0000-00-00 00:00:00";"Uiterwaardenstraat 100";"1079CG";"";"POINT(4.90727521728633 52.3430866473162)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:50";"2016-06-28 12:30:50";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van der Wal";"Uiterwaardenstraat";"100";"1079CG";"Amsterdam";"020 676 3972";"";"";""
"Tandartspraktijk Van der Zwan";"tandartspraktijk_van_der_zwan";"1";"303";"";"0000-00-00 00:00:00";"Van Ostadestraat 49";"1072SN";"";"POINT(4.8888772118076 52.3518815267064)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:51";"2016-06-28 12:30:51";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van der Zwan";"Van Ostadestraat";"49";"1072SN";"Amsterdam";"020 675 6516";"";"";""
"Tandartspraktijk Van Splunter";"tandartspraktijk_van_splunter";"1";"303";"";"0000-00-00 00:00:00";"Hildsven 288";"1025MK";"";"POINT(4.94180080485171 52.4005001164875)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:51";"2016-06-28 12:30:51";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van Splunter";"Hildsven";"288";"1025MK";"Amsterdam";"020 637 1216";"";"https://vansplunter.tandartsennet.nl";""
"Tandartspraktijk Van Welsenes";"tandartspraktijk_van_welsenes";"1";"303";"";"0000-00-00 00:00:00";"Willemsparkweg 42";"1071HH";"";"POINT(4.87617359625072 52.3576334495191)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:51";"2016-06-28 12:30:51";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Van Welsenes";"Willemsparkweg";"42";"1071HH";"Amsterdam";"020 671 7241";"";"";""
"Tandartspraktijk Verburg";"tandartspraktijk_verburg";"1";"303";"";"0000-00-00 00:00:00";"Middenweg 134";"1097BV";"";"POINT(4.93875798365843 52.3483331314031)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:51";"2016-06-28 12:30:51";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Verburg";"Middenweg";"134";"1097BV";"Amsterdam";"020 665 2288";"";"";""
"Tandartspraktijk Verhagen";"tandartspraktijk_verhagen";"1";"303";"";"0000-00-00 00:00:00";"Surinameplein 26a";"1058GR";"";"POINT(4.85306570396397 52.3590503677792)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:51";"2016-06-28 12:30:51";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Verhagen";"Surinameplein";"26a";"1058GR";"Amsterdam";"020 618 3751";"";"";"tandartsverhagen@kpnplanet.nl"
"Tandartspraktijk Verheul";"tandartspraktijk_verheul";"1";"303";"";"0000-00-00 00:00:00";"Gouden Leeuw 106";"1103KA";"";"POINT(4.97463559282795 52.3237114115458)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:51";"2016-06-28 12:30:51";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Verheul";"Gouden Leeuw";"106";"1103KA";"Amsterdam";"020 699 4644";"";"";""
"Tandartspraktijk Visser";"tandartspraktijk_visser";"1";"303";"";"0000-00-00 00:00:00";"Sleutelbloemstraat 44a";"1031AP";"";"POINT(4.91259620933411 52.3903025607783)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:51";"2016-06-28 12:30:51";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Visser";"Sleutelbloemstraat";"44a";"1031AP";"Amsterdam";"020 634 2589";"";"";""
"Tandartspraktijk Vogelaar";"tandartspraktijk_vogelaar";"1";"303";"";"0000-00-00 00:00:00";"Herengracht 422a";"1017BZ";"";"POINT(4.88768201610914 52.3667871432028)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:51";"2016-06-28 12:30:51";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Vogelaar";"Herengracht";"422a";"1017BZ";"Amsterdam";"020 625 6110";"";"";"info@tandartsvogelaar.nl"
"Tandartspraktijk Warmelink";"tandartspraktijk_warmelink";"1";"303";"";"0000-00-00 00:00:00";"Verdistraat 3";"1077GK";"";"POINT(4.88020412649386 52.3479080569836)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:51";"2016-06-28 12:30:51";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Warmelink";"Verdistraat";"3";"1077GK";"Amsterdam";"020 506 3841";"";"http://www.tandartswarmelink.nl/praktijk.html";"tandartswarmelink@xs4all.nl"
"Tandartspraktijk Watergraafsmeer";"tandartspraktijk_watergraafsmeer";"1";"303";"";"0000-00-00 00:00:00";"Hogeweg 15";"1098BV";"";"POINT(4.93143109630353 52.3543808477312)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:51";"2016-06-28 12:30:51";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Watergraafsmeer";"Hogeweg";"15";"1098BV";"Amsterdam";"020 665 7407";"";"http://www.tpwatergraafsmeer.tandartsennet.nl";""
"Tandartspraktijk Wevers";"tandartspraktijk_wevers";"1";"303";"";"0000-00-00 00:00:00";"Rossumplein 11";"1106AX";"";"POINT(4.97636370160641 52.2970417098174)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:52";"2016-06-28 12:30:52";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Wevers";"Rossumplein";"11";"1106AX";"Amsterdam";"020 697 9304";"";"http://www.tandartspraktijkwevers.nl";"info@tandartspraktijkwevers.nl"
"Tandartspraktijk Wit";"tandartspraktijk_wit";"1";"303";"";"0000-00-00 00:00:00";"Rokin 120a";"1012LC";"";"POINT(4.89196351917084 52.3686206491112)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:52";"2016-06-28 12:30:52";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Wit";"Rokin";"120a";"1012LC";"Amsterdam";"020 330 4260";"";"http://www.tandartspraktijkwit.nl";"info@tandartspraktijkwit.nl"
"Tandartspraktijk Zuidoost";"tandartspraktijk_zuidoost";"1";"303";"";"0000-00-00 00:00:00";"Bijlmerdreef 794";"1103DT";"";"POINT(4.96566195520512 52.3202734207124)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:52";"2016-06-28 12:30:52";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Zuidoost";"Bijlmerdreef";"794";"1103DT";"Amsterdam";"020 690 6031";"";"http://www.tandartspraktijk-zuidoost.nl/";"info@tandartspraktijk-zuidoost.nl"
"Tandartspraktijk Zuidoost";"tandartspraktijk_zuidoost_1";"1";"303";"";"0000-00-00 00:00:00";"Florijn 5b";"1102BA";"";"POINT(4.95747813833768 52.318716058902)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:52";"2016-06-28 12:30:52";"0000-00-00 00:00:00";"Tandarts";"Tandartspraktijk Zuidoost";"Florijn";"5b";"1102BA";"Amsterdam";"020 705 9637";"";"http://www.tandartspraktijk-zuidoost.nl/";"info@tandartspraktijk-zuidoost.nl"
"Tandheelkunde Nellestein";"tandheelkunde_nellestein";"1";"303";"";"0000-00-00 00:00:00";"Liendenhof 99";"1108HE";"";"POINT(4.98382184928097 52.3087335252869)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:52";"2016-06-28 12:30:52";"0000-00-00 00:00:00";"Tandarts";"Tandheelkunde Nellestein";"Liendenhof";"99";"1108HE";"Amsterdam";"020 760 2882";"";"http://www.tandheelkundenellestein.nl";""
"Tandheelkundepraktijk Stadhouderskade";"tandheelkundepraktijk_stadhouderskade";"1";"303";"";"0000-00-00 00:00:00";"Stadhouderskade 114a";"1073AX";"";"POINT(4.89766591198159 52.3574905989578)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:52";"2016-06-28 12:30:52";"0000-00-00 00:00:00";"Tandarts";"Tandheelkundepraktijk Stadhouderskade";"Stadhouderskade";"114a";"1073AX";"Amsterdam";"020 662 7259";"020 676 4399";"http://www.tandarts-stadhouderskade.nl/";""
"Tandheelkundig Centrum van Halderen";"tandheelkundig_centrum_van_halderen";"1";"303";"";"0000-00-00 00:00:00";"Burgemeester Van Leeuwenlaan 28";"1064KS";"";"POINT(4.81241335034703 52.3751817457575)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:52";"2016-06-28 12:30:52";"0000-00-00 00:00:00";"Tandarts";"Tandheelkundig Centrum van Halderen";"Burgemeester Van Leeuwenlaan";"28";"1064KS";"Amsterdam";"020 611 6619";"";"http://www.tandprotheticus.biz";""
"Tandheelkundig Centrum voor Esthetische Tandzorg, Amsterdam Noord";"tandheelkundig_centrum_voor_esthetische_tandzorg_amsterdam_noord";"1";"303";"";"0000-00-00 00:00:00";"Nieuwendammerstraat 4";"1023AD";"";"POINT(4.9412768282351 52.3912408769923)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:52";"2016-06-28 12:30:52";"0000-00-00 00:00:00";"Tandarts";"Tandheelkundig Centrum voor Esthetische Tandzorg, Amsterdam Noord";"Nieuwendammerstraat";"4";"1023AD";"Amsterdam";"020 634 3388";"";"http://www.noordent.nl";"info@noordent.nl"
"Tandtechnisch laboratorium Dental West";"tandtechnisch_laboratorium_dental_west";"1";"303";"";"0000-00-00 00:00:00";"August Vermeylenstraat 32";"1064AB";"";"POINT(4.8335752652553 52.3728019663963)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:52";"2016-06-28 12:30:52";"0000-00-00 00:00:00";"Tandarts";"Tandtechnisch laboratorium Dental West";"August Vermeylenstraat";"32";"1064AB";"Amsterdam";"020 611 8292";"020 611 8262";"http://www.dentalwest.nl";"dentalwestbv@tiscali.nl"
"Tandzorg Osdorp";"tandzorg_osdorp";"1";"303";"";"0000-00-00 00:00:00";"Pieter Calandlaan 132";"1068NR";"";"POINT(4.81079664753491 52.3549424041302)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:52";"2016-06-28 12:30:52";"0000-00-00 00:00:00";"Tandarts";"Tandzorg Osdorp";"Pieter Calandlaan";"132";"1068NR";"Amsterdam";"020 610 1909";"";"http://www.tandzorgosdorp.nl";"info@tandzorgosdorp.nl"
"Tooth Unlimited Tandartsenpraktijk";"tooth_unlimited_tandartsenpraktijk";"1";"303";"";"0000-00-00 00:00:00";"Orionplantsoen 1b";"1033VG";"";"POINT(4.88657073318335 52.4132128086543)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:53";"2016-06-28 12:30:53";"0000-00-00 00:00:00";"Tandarts";"Tooth Unlimited Tandartsenpraktijk";"Orionplantsoen";"1b";"1033VG";"Amsterdam";"020 631 9921";"";"";"tandartstuindorp@gmail.com"
"TTH Bilderdijk";"tth_bilderdijk";"1";"303";"";"0000-00-00 00:00:00";"Bilderdijkstraat 44";"1052NB";"";"POINT(4.87028954310407 52.3712872383062)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:53";"2016-06-28 12:30:53";"0000-00-00 00:00:00";"Tandarts";"TTH Bilderdijk";"Bilderdijkstraat";"44";"1052NB";"Amsterdam";"020 683 4230";"";"http://www.tthtandheelkunde.nl/";"tth.balie@gmail.com"
"Verwijspraktijk voor Tandheelkunde";"verwijspraktijk_voor_tandheelkunde";"1";"303";"";"0000-00-00 00:00:00";"Van Boshuizenstraat 697";"1082AZ";"";"POINT(4.86986625119334 52.3244770965742)";"";"Amsterdam";"";"";"";"";"";"";"0";"2016-06-28 12:30:53";"2016-06-28 12:30:53";"0000-00-00 00:00:00";"Tandarts";"Verwijspraktijk voor Tandheelkunde";"Van Boshuizenstraat";"697";"1082AZ";"Amsterdam";"020 642 2671";"020 646 1347";"http://www.verwijspraktijk.nl";"receptie@verwijspraktijk.nl"
